DocID,Word,Topic0,"εμεριμνησεν",14
0,"εναντια",1
0,"αλληλοις",8
0,"οπερ",7
0,"εκλαβων",12
0,"προσεθηκεν",12
0,"χολον",4
0,"παυσειεν",3
0,"βραχυ",14
0,"διασταλτεον",10
0,"μερμηριξεν",9
0,"λογος",4
0,"διχως",3
0,"ελογισατο",0
0,"αναστησαι",0
0,"αγαμεμνονα",13
0,"ανελειν",9
1,"στικτεον",5
1,"ερεω",11
1,"βραχυ",3
1,"διασταλτεον",3
1,"εαν",5
1,"στιζωμεν",15
1,"εσται",6
1,"λεγομενον",14
1,"τετελεσθαι",10
1,"υπολαμβανω",9
1,"εαν",0
1,"διαστελλωμεν",9
1,"εσται",3
1,"κειμενος",4
1,"υποτακτικου",3
2,"εναντιου",4
2,"εναντιον",7
2,"ακουστεον",4
2,"εγηθησεν",0
2,"ελυπηθη",6
3,"σελευκος",1
3,"πολυστιχω",8
3,"γραφει",1
3,"αναιδεος",2
3,"ευεπιφορον",2
3,"αχιλλεα",14
3,"αναιδη",14
3,"καλειν",12
3,"αγαμεμνονα",9
3,"αιεν",6
3,"αναιδειην",0
3,"επιειμενε",8
3,"κερδαλεοφρον",14
3,"απεινη",6
3,"καλει",14
3,"αγαμεμνονα",12
3,"πεπραγμενα",8
3,"διασταλτεον",12
3,"απηνεος",9
4,"αρισταρχος",10
4,"δηλαδη",12
4,"παραλογως",2
4,"ανεγινωσκεν",1
4,"παμφιλος",1
4,"ϊδιαν",10
4,"αναφορικον",13
4,"αναλογως",11
4,"διαφερει",2
4,"οξυνομενον",7
4,"πρωτην",1
4,"αριστου",3
4,"εαν",10
4,"θελησῃ",14
4,"αρισταρχος",3
4,"αναγινωσκειν",15
4,"οτεδη",8
4,"δηλαδη",14
4,"πρωτον",1
4,"ουσαν",9
4,"χρησιν",9
4,"ποιητῃ",1
4,"παραληψεται",11
4,"δευτερον",13
4,"σημαινομενον",6
4,"παραφθειρει",0
4,"τοιο",10
4,"προπερισπαστεον",0
4,"θεσσαλικως",11
4,"παραυξηθεν",3
4,"εγινετο",4
4,"τοιο",5
4,"καλου",15
4,"καλοιο",6
5,"ψιλως",13
5,"προενεκτεον",8
5,"αρισταρχος",5
5,"ηκουε",10
5,"δεινας",4
5,"απτοητουσ",12
5,"ζηνοδοτος",12
5,"ομοιως",0
5,"πνι",13
5,"ισχυρας",5
5,"μετελαμβανεν",9
5,"αριστοφανους",6
5,"γλωσσαις",9
5,"εγεγραπτο",4
5,"αεπτους",1
5,"απροσπελαστους",15
5,"αποδιδοασιν",11
5,"αψασθαι",12
5,"ουδεις",15
5,"αψαιτο",9
5,"σχυν",12
5,"εμοι",11
5,"δοκει",7
5,"ϊαπτω",6
5,"γεγενησθαι",8
5,"σημαινει",10
5,"διαφθειρω",5
5,"βλαπτω",14
5,"ενθεν",0
5,"πολλας",0
5,"ιφθιμους",11
5,"ψυχας",4
5,"αϊδι",14
5,"προϊαψεν",15
5,"μεσον",12
5,"ελλειψιν",11
5,"μεγα",13
5,"ιψαο",11
5,"λαον",13
5,"αχαιων",7
5,"ενθεν",9
5,"θηριον",8
5,"διατρωγον",1
5,"ξυλα",10
5,"ιαπτω",3
5,"αϊαπτους",6
5,"ελλειψιν",8
5,"ααπτους",11
5,"δυναμενας",5
5,"διαφθαρηναι",9
5,"βλαβηναι",6
5,"επιτασιν",5
5,"αγαν",3
5,"δυναμενας",5
5,"βλαψαι",11
5,"διαφθειραι",7
6,"στικτεον",7
6,"τελος",10
6,"περιοδον",3
6,"αυτοτελη",10
6,"στιχος",14
6,"εχει",2
6,"πρεπον",1
6,"εγκελευσεως",12
6,"ασυνδετου",5
6,"φαινεται",8
7,"ορθοτονητεον",5
7,"σευ",8
7,"αντιδιεσταλται",1
7,"προς",6
7,"αχιλλεα",13
7,"προκειται",0
7,"ρηματος",15
7,"αντωνυμια",11
8,"συσταλτεον",5
8,"τελευταιαν",0
8,"δυσκλεα",9
8,"αμφιρεφεα",12
8,"ομοιως",3
8,"ακλεα",1
8,"ανδρων",15
8,"ακλεα",15
8,"μεγαρῳ",5
